cik,ticker,year_old,year_new,n_classified,risk_update_intensity,boilerplate_ratio,vagueness_ratio,n_added_total,similarity,added_ratio,risk_operational,risk_cyber,risk_regulatory,risk_supply_chain,risk_financing,risk_macroeconomic,risk_other,sector,company_name,roa,rev_growth,leverage,current_ratio,log_assets,roa_t1,rev_growth_t1,leverage_t1,current_ratio_t1,annual_ret,annual_ret_t1
109198,TJX,2021,2022,119,0.0,0.0,,123,0.3466,0.4767,0,0,0,0,0,0,0,Consumer Discretionary,TJX Companies,0.1233905957882112,0.0285482701105841,0.375110233165191,1.2087336244541484,10.25234703516517,0.1504017211819679,0.0857297340595963,0.3671630752680943,1.2117500717634675,0.0673531199379982,0.1968549109711146
109198,TJX,2022,2023,128,2.0,0.046875,0.625,132,0.1765,0.5077,2,0,5,0,1,0,0,Consumer Discretionary,TJX Companies,0.1504017211819679,0.0857297340595963,0.3671630752680943,1.2117500717634675,10.300483565552913,0.1532016756433273,0.0395263478244831,0.3509401870925068,1.180141715116279,0.1968549109711146,0.3055823047793756
318154,AMGN,2015,2016,190,8.0,0.0105263157894736,0.6,202,0.0613,0.6312,1,1,2,2,0,4,0,Health Care,Amgen Inc.,0.0994769793625847,0.0613516757455452,0.388954731662072,4.106569082470546,11.259657701600467,0.0247517322460414,-0.0061763298682092,0.4276208820071541,5.485144124168515,-0.0754787770051294,0.222486751308826
318154,AMGN,2016,2017,189,2.0,0.037037037037037,0.7777777777777778,213,0.5035,0.5884,2,2,1,0,3,1,0,Health Care,Amgen Inc.,0.0247517322460414,-0.0061763298682092,0.4276208820071541,5.485144124168515,11.289206748280122,0.126385208383522,0.0393015011597881,0.4443206456275596,2.788997627520759,0.222486751308826,0.1517143715450783
318154,AMGN,2017,2018,159,0.0,0.0,,183,0.3484,0.4399,0,0,0,0,0,0,0,Health Care,Amgen Inc.,0.126385208383522,0.0393015011597881,0.4443206456275596,2.788997627520759,11.10369327029282,0.1313413837573483,-0.0162125742199014,0.457869261560621,1.436696532917803,0.1517143715450783,0.2762175213520598
318154,AMGN,2018,2019,207,4.0,0.0144927536231884,0.7142857142857143,225,0.5305,0.4808,0,4,1,0,1,1,0,Health Care,Amgen Inc.,0.1313413837573483,-0.0162125742199014,0.457869261560621,1.436696532917803,10.997204545438429,0.115396835483256,0.0882629911822618,0.5274353434580924,1.814468377241912,0.2762175213520598,-0.0200011417109241
318154,AMGN,2019,2020,262,0.0,0.0076335877862595,1.0,293,0.5545,0.5602,0,0,0,0,2,0,0,Health Care,Amgen Inc.,0.115396835483256,0.0882629911822618,0.5274353434580924,1.814468377241912,11.050064267720757,0.0963459494809122,0.0218297671491503,0.5517371045532575,1.59102101116218,-0.0200011417109241,0.008743842673303
318154,AMGN,2020,2021,309,6.0,0.0097087378640776,0.5555555555555556,339,0.2268,0.506,0,0,1,0,4,4,0,Health Care,Amgen Inc.,0.0963459494809122,0.0218297671491503,0.5517371045532575,1.59102101116218,11.021330409481015,0.1006127055788455,0.0132414642595943,0.581886027548717,1.414292088990884,0.008743842673303,0.204279395894626
318154,AMGN,2021,2022,232,8.0,0.0172413793103448,0.6666666666666666,260,0.5144,0.3875,4,0,0,3,2,3,0,Health Care,Amgen Inc.,0.1006127055788455,0.0132414642595943,0.581886027548717,1.414292088990884,11.084002356823872,0.0691376577392593,0.0709265661208828,0.6573172489038022,1.64919530230535,0.204279395894626,0.1347256903499631
318154,AMGN,2022,2023,214,8.0,0.02803738317757,0.4285714285714285,230,0.5635,0.3538,3,0,0,1,4,6,0,Health Care,Amgen Inc.,0.0691376577392593,0.0709265661208828,0.6573172489038022,1.64919530230535,11.484052627401113,0.0445344570389485,0.1856686768357573,0.6230686309737693,1.256764362093597,0.1347256903499631,-0.0676089233137885
316709,SCHW,2015,2016,69,1.0,0.1159420289855072,0.8888888888888888,75,0.2035,0.4658,4,1,2,0,0,2,0,Financials,Charles Schwab,0.0084563283687657,0.1870525988173046,0.023486820394526868,,12.316643066034182,0.0096763320371268,0.1746198217094914,0.0158052237394871,,0.210160894446632,0.3115983201669441
316709,SCHW,2016,2017,52,4.0,0.1538461538461538,0.6666666666666666,61,0.3004,0.4067,6,0,1,0,4,1,0,Financials,Charles Schwab,0.0096763320371268,0.1746198217094914,0.023486820394526868,,12.401943659107287,0.0118287113551581,0.2264508928571429,0.0231717271200275,,0.3115983201669441,-0.1842674875852782
316709,SCHW,2017,2018,105,1.0,0.0380952380952381,1.0,124,0.0807,0.8267,2,0,0,0,1,2,0,Financials,Charles Schwab,0.0118287113551581,0.2264508928571429,0.023486820394526868,,12.599741787314027,0.0125984251968503,0.0724360724360724,0.0251016139181306,,-0.1842674875852782,0.1636064613531443
316709,SCHW,2018,2019,38,0.0,0.0,,41,0.6725,0.2595,0,0,0,0,0,0,0,Financials,Charles Schwab,0.0125984251968503,0.0724360724360724,0.0251016139181306,,12.591352052978923,0.0060090089597802,0.0274925753075943,0.0234331313330018,,0.1636064613531443,0.1358608082182603
316709,SCHW,2019,2020,78,0.0,0.0,,82,0.2162,0.3886,0,0,0,0,0,0,0,Financials,Charles Schwab,0.0060090089597802,0.0274925753075943,0.023486820394526868,,13.21587011379992,0.0087745590240832,0.5677850429199504,0.0282344478247186,,0.1358608082182603,0.6021306622169932
316709,SCHW,2020,2021,122,2.0,0.0,0.1704807692307692,132,0.0851,0.5617,0,0,1,0,1,0,0,Financials,Charles Schwab,0.0087745590240832,0.5687505161450161,0.0282344478247186,,13.410950040590516,0.0130180581834525,0.1742998526005474,0.0380428872795285,,0.6021306622169932,0.0010285518956199
316709,SCHW,2021,2022,54,11.0,0.0555555555555555,0.4285714285714285,57,0.8197,0.2365,8,0,1,0,3,2,0,Financials,Charles Schwab,0.0130180581834525,0.1742998526005474,0.0380428872795285,,13.220890196455018,0.0102741809245343,0.1440803335275922,0.0473135460219231,,0.0010285518956199,-0.1596413071671578
316709,SCHW,2022,2023,59,0.0,0.0,,60,0.6029,0.2521,0,0,0,0,0,0,0,Financials,Charles Schwab,0.0102741809245343,0.1440803335275922,0.0473135460219231,,13.108625442626971,0.0123832170105638,0.0187296736021316,0.0437538945029936,,-0.1596413071671578,0.0916239070525411
1800,ABT,2015,2016,20,0.0,0.0,,25,0.8204,0.1773,0,0,0,0,0,0,0,Health Care,Abbott Laboratories,0.0265826149698097,0.0219554030874784,0.3926821858504538,4.020420420420421,10.87172536503303,0.006255737704918,0.31348007480938,0.3568524590163934,2.2606597845601435,-0.1231557416195804,0.5200411075878439
1800,ABT,2016,2017,51,2.0,0.1764705882352941,0.7272727272727273,59,0.4187,0.396,0,0,1,1,1,5,3,Health Care,Abbott Laboratories,0.006255737704918,0.31348007480938,0.3568524590163934,2.2606597845601435,11.241772694469658,0.0352522590921947,0.1163928441036874,0.2881961502389353,1.623612960497115,0.5200411075878439,0.2903691965114946
1800,ABT,2017,2018,18,0.0,0.0,,20,0.6201,0.1504,0,0,0,0,0,0,0,Health Care,Abbott Laboratories,0.0352522590921947,0.1163928441036874,0.2881961502389353,1.623612960497115,11.115026660059447,0.0543108400724733,0.043364510432337,0.256543962761648,1.442235110006444,0.2903691965114946,0.2209567064916215
1800,ABT,2018,2019,20,0.0,0.0,,23,0.8489,0.1704,0,0,0,0,0,0,0,Health Care,Abbott Laboratories,0.0543108400724733,0.043364510432337,0.256543962761648,1.442235110006444,11.125599837189853,0.0619589788829464,0.084754262788365,0.2678088989358769,1.716721256403796,0.2209567064916215,0.2800262781195949
1800,ABT,2019,2020,62,0.0,0.032258064516129,1.0,70,0.1537,0.6195,0,0,0,0,0,0,2,Health Care,Abbott Laboratories,0.0619589788829464,0.084754262788365,0.2678088989358769,1.716721256403796,11.192003690737314,0.0940342571413373,0.2446544151641239,0.2427256768977073,1.8495993895459748,0.2800262781195949,0.305413740679342
1800,ABT,2020,2021,0,0.0,,,3835,0.015,0.9793,0,0,0,0,0,0,0,Health Care,Abbott Laboratories,0.0940342571413373,0.2446544151641239,0.2427256768977073,1.8495993895459748,11.227853317033851,0.0931379134313119,0.0134184561810795,0.2077567908863752,1.6285105558783652,0.305413740679342,-0.2068824476110143
1800,ABT,2021,2022,0,0.0,,,631,0.1473,0.4275,0,0,0,0,0,0,0,Health Care,Abbott Laboratories,0.0931379134313119,0.0134184561810795,0.2077567908863752,1.6285105558783652,11.217721843119596,0.0781681099243314,-0.0811857146129704,0.1987051656786953,1.6378874358789104,-0.2068824476110143,0.0226400590277339
1800,ABT,2022,2023,79,0.0,0.0,,84,0.0436,0.497,0,0,0,0,0,0,0,Health Care,Abbott Laboratories,0.0781681099243314,-0.0811857146129704,0.1987051656786953,1.6378874358789104,11.201141938492748,0.1646154224089223,0.0458999227106136,0.166077087478812,1.6709754891573074,0.0226400590277339,0.0482919180857869
70858,BAC,2015,2016,186,4.0,0.010752688172043,0.5,211,0.199,0.4648,0,0,4,0,0,1,1,Financials,Bank of America,0.0081848441881024,0.0065122077028885,0.0790139607679656,,14.598362235807713,0.0079921656436823,0.0721210309410433,0.0812476931345052,,0.3333307591726017,0.35666773873577
70858,BAC,2016,2017,211,7.0,0.0189573459715639,0.3636363636363636,249,0.1127,0.5804,9,0,1,0,0,1,0,Financials,Bank of America,0.0079921656436823,0.0721210309410433,0.0812476931345052,,14.640227082589712,0.0119545195660917,0.1085075236264776,0.0812760378287259,,0.35666773873577,-0.1497480721146264
70858,BAC,2017,2018,166,5.0,0.0060240963855421,0.6666666666666666,182,0.1474,0.4184,2,0,3,0,1,0,0,Financials,Bank of America,0.0119545195660917,0.1085075236264776,0.0812760378287259,,14.671841921691694,0.0112691494400962,0.0204468480770441,0.0931761048018573,,-0.1497480721146264,0.4616366324650939
70858,BAC,2018,2019,223,2.0,0.0044843049327354,0.3333333333333333,241,0.4968,0.5117,1,0,2,0,0,0,0,Financials,Bank of America,0.0112691494400962,0.0204468480770441,0.0931761048018573,,14.70507900886403,0.0063462294835451,-0.1746295856112828,0.0897480411416119,,0.4616366324650939,-0.116224573514174
70858,BAC,2019,2020,243,3.0,0.0,0.6666666666666666,277,0.3256,0.5496,0,0,2,0,1,0,0,Financials,Bank of America,0.0063462294835451,-0.1746295856112828,0.0897480411416119,,14.852115164662369,0.0100893044475539,0.0010452998837371,0.0880487270054062,,-0.116224573514174,0.4957321890599597
70858,BAC,2020,2021,292,9.0,0.0102739726027397,0.6666666666666666,325,0.165,0.619,5,0,2,0,1,4,0,Financials,Bank of America,0.0100893044475539,0.0010452998837371,0.0880487270054062,,14.969082827169224,0.0090215066978001,0.2259112849090578,0.0885010855761746,,0.4957321890599597,-0.238094080050501
70858,BAC,2021,2022,275,11.0,0.0145454545454545,0.3333333333333333,295,0.2378,0.5194,9,0,3,0,1,2,0,Financials,Bank of America,0.0090215066978001,0.2259112849090578,0.0885010855761746,,14.931102866667068,0.0083376544069762,0.508104960322634,0.0896966842140514,,-0.238094080050501,0.0482140278472338
70858,BAC,2022,2023,309,6.0,0.0097087378640776,0.5555555555555556,340,0.0213,0.6925,4,0,4,0,1,0,0,Financials,Bank of America,0.0083376544069762,0.508104960322634,0.0896966842140514,,14.972439237905746,0.0083188232231668,0.1090529761630318,0.0817861248087164,,0.0482140278472338,0.3385943573069221
723254,CVS,2015,2016,17,0.0,0.0,,17,0.7956,0.1382,0,0,0,0,0,0,0,Health Care,CVS Health,0.0702372876204859,0.0851955107963418,0.4048218768487755,1.7283234234011169,8.831135963440289,0.1210922802891661,0.2166388240856702,0.3643620331309155,2.5493512335391704,-0.17834564291185,-0.0574638275311655
723254,CVS,2016,2017,21,0.0,0.0476190476190476,1.0,22,0.7898,0.1732,0,0,0,0,1,0,0,Health Care,CVS Health,0.1210922802891661,0.2166388240856702,0.3643620331309155,2.5493512335391704,8.84767811120329,0.1190024502928867,0.0641801170731948,0.3412158573295384,1.9829871077639831,-0.0574638275311655,-0.0703134617683554
723254,CVS,2017,2018,18,0.0,0.0,,21,0.8948,0.1533,0,0,0,0,0,0,0,Health Care,CVS Health,0.1190024502928867,0.0641801170731948,0.3412158573295384,1.9829871077639831,8.914177371236981,0.1142177490275277,0.0279756998495277,0.3471238486626592,2.609254458057264,-0.0703134617683554,0.1726440312031238
723254,CVS,2018,2019,12,1.0,0.9166666666666666,0.75,13,0.8078,0.0977,4,0,3,2,1,2,0,Health Care,CVS Health,0.1142177490275277,0.0279756998495277,0.3471238486626592,2.609254458057264,8.945056900767803,0.1348782170018707,0.0044064179576353,0.2153265889044841,1.4701055020849654,0.1726440312031238,-0.0514933829086082
723254,CVS,2019,2020,35,1.0,0.4,0.6,38,0.6992,0.2714,3,5,2,1,3,1,0,Health Care,CVS Health,0.1348782170018707,0.0044064179576353,0.2153265889044841,1.4701055020849654,9.016369990304396,0.1516776936922075,0.1037217165003359,0.3207209887598966,1.8368353467467844,-0.0514933829086082,0.5487084062775
723254,CVS,2020,2021,26,4.0,0.0769230769230769,0.3333333333333333,28,0.5146,0.1972,1,0,5,0,0,0,0,Health Care,CVS Health,0.1516776936922075,0.1037217165003359,0.3207209887598966,1.8368353467467844,9.00543646242651,0.1577292123099014,0.1223903517734321,0.3071113583379864,2.3888706422928276,0.5487084062775,-0.0761076766013902
723254,CVS,2021,2022,32,9.0,0.09375,0.75,34,0.8058,0.2179,4,0,6,0,2,0,0,Health Care,CVS Health,0.1577292123099014,0.1223903517734321,0.3071113583379864,2.3888706422928276,9.053260272251862,0.171406191224015,0.0885737818220961,0.2369725560014994,1.7419600233850454,-0.0761076766013902,-0.1254123328886685
723254,CVS,2022,2023,20,0.0,0.0,,23,0.6315,0.1494,0,0,0,0,0,0,0,Health Care,CVS Health,0.171406191224015,0.0885737818220961,0.2369725560014994,1.7419600233850454,9.123563549294722,0.1844515569643533,0.0774821121822644,0.2650048991164695,2.089489097611313,-0.1254123328886685,-0.4075509076733916
200406,JNJ,2015,2016,1,0.0,1.0,1.0,1,0.9874,0.3333,0,0,0,0,0,0,1,Health Care,Johnson & Johnson,0.1171321738145147,0.0259154607985843,0.1589286725964534,2.473922471183475,11.857989259660116,0.0082643051944336,0.0634302406454305,0.1950058167994253,1.4110095949176409,0.1532230776405964,0.2440465054559658
200406,JNJ,2016,2017,102,0.0,0.0196078431372549,1.0,117,0.0291,0.9915,0,2,0,0,0,0,0,Health Care,Johnson & Johnson,0.0082643051944336,0.0634302406454305,0.1950058167994253,1.4110095949176409,11.965929160701757,0.1000104606613753,0.0671157619359057,0.1809955934463956,1.4739993595901375,0.2440465054559658,-0.0513644358583433
200406,JNJ,2017,2018,31,7.0,0.1290322580645161,0.3636363636363636,36,0.8384,0.2903,3,2,2,3,0,1,0,Health Care,Johnson & Johnson,0.1000104606613753,0.0671157619359057,0.1809955934463956,1.4739993595901375,11.937892501574447,0.0958548894299046,0.0058592074134908,0.1725121728545343,1.2588699810922033,-0.0513644358583433,0.1621075524087191
200406,JNJ,2018,2019,33,8.0,0.1515151515151515,0.4615384615384615,37,0.7455,0.2803,0,2,1,8,0,2,0,Health Care,Johnson & Johnson,0.0958548894299046,0.0058592074134908,0.1725121728545343,1.2588699810922033,11.968627309505104,0.0841309593239333,0.0063978357035792,0.1865987398081123,1.205775068834867,0.1621075524087191,0.1085158885508592
200406,JNJ,2019,2020,19,0.0,0.0,,21,0.8478,0.1533,0,0,0,0,0,0,0,Health Care,Johnson & Johnson,0.0841309593239333,0.0063978357035792,0.1865987398081123,1.205775068834867,12.071935355100928,0.1147029414673274,0.1355105105105105,0.1647364546363546,1.3483173395834254,0.1085158885508592,0.1144862195157825
200406,JNJ,2020,2021,77,14.0,0.0389610389610389,0.2941176470588235,78,0.3934,0.4699,6,6,2,1,0,2,0,Health Care,Johnson & Johnson,0.1147029414673274,0.1355105105105105,0.1647364546363546,1.3483173395834254,12.111860862267442,0.095747633126621,0.012455345241269,0.1434960347532794,0.9908963836421634,0.1144862195157825,0.0596756152122078
200406,JNJ,2021,2022,88,4.0,0.0454545454545454,0.75,98,0.7598,0.4949,0,4,4,0,0,0,0,Health Care,Johnson & Johnson,0.095747633126621,0.012455345241269,0.1434960347532794,0.9908963836421634,12.140883245950512,0.2097960109335274,-0.1030513044668907,0.1544599481970422,1.1558489261483946,0.0596756152122078,-0.0860391536721641
200406,JNJ,2022,2023,53,11.0,0.0377358490566037,0.6153846153846154,55,0.8131,0.2535,1,4,5,1,1,1,0,Health Care,Johnson & Johnson,0.2097960109335274,-0.1030513044668907,0.1544599481970422,1.1558489261483946,12.02908483896682,0.078099320392662,0.0430019140666282,0.1701850042197841,1.1107291190556627,-0.0860391536721641,-0.0479832855132625
32604,EMR,2015,2016,23,1.0,0.0869565217391304,0.6666666666666666,24,0.2277,0.4,0,3,0,0,0,0,0,Industrials,Emerson Electric,0.0751966150025295,-0.3489060258249641,0.1868187462631651,1.2437562437562435,9.987047145635058,0.0774924702639236,0.0510948905109489,0.1936801266016642,1.6356788899900891,0.2100316800753993,0.2903933874424875
32604,EMR,2016,2017,16,6.0,0.625,0.875,19,0.8256,0.3016,3,1,1,2,5,4,0,Industrials,Emerson Electric,0.0774924702639236,0.0510948905109489,0.1936801266016642,1.6356788899900891,9.8827234631834,0.1080431584109857,0.1404612159329139,0.1538499264345267,1.0738157040882543,0.2903933874424875,-0.1190740222438026
32604,EMR,2017,2018,33,6.0,0.2121212121212121,0.5384615384615384,36,0.6025,0.4615,5,7,1,0,0,0,0,Industrials,Emerson Electric,0.1080431584109857,0.1404612159329139,0.1538499264345267,1.0738157040882543,9.922799863568502,0.1125042689174025,0.0553768382352941,0.2086646826364833,1.194611780455154,-0.1190740222438026,0.3155534712537781
32604,EMR,2018,2019,17,3.0,0.8235294117647058,0.4705882352941176,17,0.8299,0.2073,3,2,9,1,1,1,0,Industrials,Emerson Electric,0.1125042689174025,0.0553768382352941,0.2086646826364833,1.194611780455154,9.928033812954128,0.0858753605454068,-0.0863814500326584,0.2927628703784634,1.5222126188418323,0.3155534712537781,0.086006975382404
32604,EMR,2019,2020,33,11.0,0.0606060606060606,0.5384615384615384,37,0.4104,0.3776,3,0,6,0,1,3,0,Industrials,Emerson Electric,0.0858753605454068,-0.0863814500326584,0.2927628703784634,1.5222126188418323,10.03810585426089,0.0931822779688448,0.0864462317545426,0.2511025692899049,1.3499839897534422,0.086006975382404,0.1817624120428086
32604,EMR,2020,2021,25,3.0,0.08,0.8,28,0.6416,0.2593,1,0,1,1,0,1,1,Industrials,Emerson Electric,0.0931822779688448,0.0864462317545426,0.2511025692899049,1.3499839897534422,10.11516562574106,0.0905752410854451,0.0763873656503619,0.2412816775061673,1.0937379452230938,0.1817624120428086,0.0574174919842061
32604,EMR,2021,2022,29,7.0,0.0689655172413793,0.6666666666666666,30,0.5695,0.2679,5,0,4,0,0,0,0,Industrials,Emerson Electric,0.0905752410854451,0.0763873656503619,0.2412816775061673,1.0937379452230938,10.482121346307313,0.30844079090580434,-0.2274186153140761,0.1874795302484443,2.7462241653418125,0.0574174919842061,0.0376000445219897
32604,EMR,2022,2023,26,3.0,0.1153846153846153,0.6666666666666666,26,0.6338,0.2364,1,0,3,0,0,2,0,Industrials,Emerson Electric,0.3092453095026435,-0.2274186153140761,0.1874795302484443,2.7462241653418125,10.663030902735755,0.0444785969353161,0.153445433564128,0.1732585996474257,1.7749912922326716,0.0376000445219897,0.2975037721857382
320193,AAPL,2015,2016,31,6.0,0.1612903225806451,0.4545454545454545,43,0.2286,0.1558,2,1,4,2,1,1,0,Information Technology,Apple Inc.,0.1420235882195681,-0.0796867980232334,0.2344739901643217,1.352669417512594,12.681331193473806,0.1288264116658096,0.06575356477026,0.2589983454075066,1.2760628484139107,0.1248098284395966,0.4847457315174908
320193,AAPL,2016,2017,59,0.0,0.0,,61,0.8048,0.2218,0,0,0,0,0,0,0,Information Technology,Apple Inc.,0.1288264116658096,0.06575356477026,0.2589983454075066,1.2760628484139107,12.835531610007385,0.1627753093171098,0.1575900608112235,0.2562991318613712,1.1238426916297295,0.4847457315174908,-0.0539147277751502
320193,AAPL,2017,2018,128,5.0,0.0234375,0.75,139,0.2801,0.4826,1,0,1,1,4,1,0,Information Technology,Apple Inc.,0.1627753093171098,0.1575900608112235,0.2562991318613712,1.1238426916297295,12.809636963846287,0.1632300984296163,-0.0195395671524236,0.2712043153056281,1.540125617208044,-0.0539147277751502,0.8870000731117467
320193,AAPL,2018,2019,91,5.0,0.0659340659340659,0.7272727272727273,101,0.3727,0.3582,3,0,1,1,5,1,0,Information Technology,Apple Inc.,0.1632300984296163,-0.0195395671524236,0.2712043153056281,1.540125617208044,12.732326637573385,0.1772557180259843,0.0551208037697847,0.3305123993479227,1.3636044481554577,0.8896625238851401,0.8231012545503383
320193,AAPL,2019,2020,75,8.0,0.0933333333333333,0.4666666666666667,80,0.4955,0.2623,4,0,3,3,2,3,0,Information Technology,Apple Inc.,0.1772557180259843,0.0551208037697847,0.3305123993479227,1.3636044481554577,12.688153056001358,0.2697420527518361,0.332593847330747,0.3401148711403354,1.0745531195957954,0.8231012545503383,0.346473139732959
320193,AAPL,2020,2021,172,4.0,0.0465116279069767,0.6666666666666666,180,0.0571,0.5521,0,0,3,2,0,7,0,Information Technology,Apple Inc.,0.2697420527518361,0.332593847330747,0.3401148711403354,1.0745531195957954,12.768547200437467,0.2829244092925685,0.0779378760418461,0.3110005527915975,0.8793560286267226,0.346473139732959,-0.2640376366071972
320193,AAPL,2021,2022,79,0.0,0.0,,87,0.037,0.2536,0,0,0,0,0,0,0,Information Technology,Apple Inc.,0.2829244092925685,0.0779378760418461,0.3110005527915975,0.8793560286267226,12.773529043959044,0.2750983456377647,-0.0280046053031993,0.302192675199882,0.9880116717592976,-0.2640376366071972,0.4900448571443106
320193,AAPL,2022,2023,78,0.0,0.0,,84,0.1728,0.2593,0,0,0,0,0,0,0,Information Technology,Apple Inc.,0.2750983456377647,-0.0280046053031993,0.302192675199882,0.9880116717592976,12.77304133451078,0.2568250315085758,0.0202199407751411,0.2645295632637405,0.8673125765340832,0.4900448571443106,0.3070489903821282
50863,INTC,2015,2016,36,10.0,0.1666666666666666,0.625,41,0.7274,0.1925,5,2,6,1,2,0,0,Information Technology,Intel Corp.,0.0910286163050288,0.072838948604462,0.182207240992879,1.7489902472662793,11.638032724009816,0.0778992121639932,0.0568137807937765,0.2031416076398186,1.6933585902072212,0.0878266430519996,0.3084157797961872
50863,INTC,2016,2017,54,12.0,0.037037037037037,0.4285714285714285,66,0.4202,0.2895,9,0,1,3,1,0,0,Information Technology,Intel Corp.,0.0778992121639932,0.0568137807937765,0.2031416076398186,1.6933585902072212,11.721961978281758,0.1645241202535108,0.1288539060881757,0.1961348202214702,1.7314447251293157,0.3084157797961872,0.0421263038647767
78003,PFE,2015,2016,207,3.0,0.0193236714975845,0.8571428571428571,230,0.0882,0.6037,4,0,1,0,0,1,1,Health Care,Pfizer Inc.,0.0420417795647233,0.0813289390186484,0.1829560353115986,1.2517756708982806,12.053008874803156,0.1240301052986955,-0.0052627593518097,0.1952187756480031,1.3521543366089328,0.0446288740009044,0.1588258420776267
78003,PFE,2016,2017,122,1.0,0.0081967213114754,1.0,137,0.6514,0.4295,1,0,0,0,0,0,1,Health Care,Pfizer Inc.,0.1240301052986955,-0.0052627593518097,0.1952187756480031,1.3521543366089328,12.054068826214518,0.0699589768037033,0.020953069691318,0.206426967419804,1.5671416912549438,0.1588258420776267,0.2481918748568482
78003,PFE,2017,2018,121,0.0,0.0082644628099173,1.0,144,0.6877,0.4034,0,0,0,0,0,0,1,Health Care,Pfizer Inc.,0.0699589768037033,0.020953069691318,0.206426967419804,1.5671416912549438,11.979310053380576,0.0971586193720184,-0.0353607843868249,0.2209279415364591,0.8793426978340124,0.2481918748568482,-0.0691887385989344
78003,PFE,2018,2019,203,2.0,0.0049261083743842,0.3333333333333333,240,0.61,0.5505,2,0,0,0,0,0,1,Health Care,Pfizer Inc.,0.0971586193720184,-0.0353607843868249,0.2209279415364591,0.8793426978340124,12.02867295644899,0.0623488448994676,-0.1901835748792271,0.2479883809140952,1.3528935185185185,-0.0691887385989344,0.0227814201912493
78003,PFE,2019,2020,175,8.0,0.04,0.8,214,0.6195,0.4612,2,0,2,0,3,3,5,Health Care,Pfizer Inc.,0.0623488448994676,-0.1901835748792271,0.2479883809140952,1.3528935185185185,11.946193789873778,0.1211124336000352,0.5677850429199504,0.2132788908726222,1.3989126104380023,0.0227814201912493,0.6673976889789257
78003,PFE,2020,2021,197,3.0,0.0710659898477157,0.5294117647058824,229,0.1619,0.8035,8,0,1,0,2,2,4,Health Care,Pfizer Inc.,0.1211124336000352,0.939677388565429,0.2132788908726222,1.3989126104380023,12.108878692538742,0.1590831875459547,0.2342535183544927,0.1799244441063867,1.216455455883051,0.6673976889789257,-0.1042443535541216
78003,PFE,2021,2022,122,1.0,0.0081967213114754,0.5,132,0.6071,0.4314,0,0,2,0,0,0,0,Health Care,Pfizer Inc.,0.1590831875459547,0.2342535183544927,0.1799244441063867,1.216455455883051,12.191999075798812,0.009355367084472,-0.22955409942041502,0.2832879325036092,0.90666192409089,-0.1042443535541216,-0.4122452454757344
78003,PFE,2022,2023,124,1.0,0.0241935483870967,0.75,135,0.6592,0.4299,2,0,1,0,0,0,1,Health Care,Pfizer Inc.,0.009355367084472,-0.382079138841822,0.2832879325036092,0.90666192409089,12.330504638906516,0.0376342574368779,0.0138718627008194,0.2797193949277399,1.1712524712175834,-0.4122452454757344,-0.022379930137103
804328,QCOM,2015,2016,148,7.0,0.0067567567567567,0.625,158,0.402,0.5267,0,0,7,1,0,0,0,Information Technology,Qualcomm Inc.,0.1089593002158177,-0.0683121711957596,0.191141924024523,3.143345643550814,10.865879121292949,0.0376569037656903,-0.0137131697376241,0.296215985096051,3.996791051618227,0.3511240468490672,0.0203451512173823
804328,QCOM,2016,2017,179,0.0,0.0,,184,0.5305,0.514,0,0,0,0,0,0,0,Information Technology,Qualcomm Inc.,0.0376569037656903,-0.0137131697376241,0.296215985096051,3.996791051618227,11.08959165831958,-0.07606758897966788,-0.0214799190736515,0.4700789328764608,1.5471698113207548,0.0203451512173823,-0.0759242606836625
804328,QCOM,2017,2018,140,0.0,0.0,,151,0.4785,0.4092,0,0,0,0,0,0,0,Information Technology,Qualcomm Inc.,-0.1488098880254543,-0.0214799190736515,0.4700789328764608,1.5471698113207548,10.394702130653004,0.1330825014412719,-0.1399788843920464,0.4077130806808872,1.876329043088976,-0.0759242606836625,0.6067070437697666
804328,QCOM,2018,2019,252,10.0,0.0079365079365079,0.25,266,0.1005,0.6394,3,5,0,0,2,2,0,Information Technology,Qualcomm Inc.,0.1330825014412719,-0.1399788843920464,0.4077130806808872,1.876329043088976,10.402958960463414,0.1460358487385514,0.1115601023017902,0.438191830083722,2.1354935424354244,0.6067070437697666,0.770039173362017
804328,QCOM,2019,2020,268,6.0,0.0074626865671641,0.25,283,0.0263,0.6803,1,0,7,0,0,0,0,Information Technology,Qualcomm Inc.,0.1460358487385514,0.1115601023017902,0.438191830083722,2.1354935424354244,10.479932363309931,0.2192774005819592,0.5446136855183838,0.3426042677012609,1.6797757509831812,0.770039173362017,0.222798722980995
804328,QCOM,2020,2021,191,10.0,0.0052356020942408,0.2727272727272727,195,0.2678,0.4493,0,0,9,0,1,0,1,Information Technology,Qualcomm Inc.,0.2192774005819592,0.5446136855183838,0.3426042677012609,1.6797757509831812,10.627163938130897,0.2639245929734362,0.3168086754453911,0.287876933121149,1.7465026125063206,0.222798722980995,-0.3860984846610319
804328,QCOM,2021,2022,173,9.0,0.0231213872832369,0.4615384615384615,177,0.6171,0.3986,0,0,10,0,1,2,0,Information Technology,Qualcomm Inc.,0.2639245929734362,0.3168086754453911,0.287876933121149,1.7465026125063206,10.799861250569924,0.141692789968652,-0.1895927601809954,0.2949647335423197,2.333194848358953,-0.3860984846610319,0.3506698150817288
