gvkey,cik,fyear,datadate,ni,at,sale,dltt,act,lct,ceq,sich,roa,leverage,current_ratio,log_assets,rev_growth
004321,0000032604,2024,2024-09-30,1968.0,44246.0,17492.0,7666.0,10192.0,5742.0,21636.0,3823,0.04447859693531619,0.17325859964742577,1.7749912922326716,10.697520250869932,0.153445433564128
004723,0000036104,2014,2014-12-31,5851.0,402529.0,21392.0,27506.0,,,38723.0,6020,0.014535598677362377,0.06833296482986319,,12.905522422934743,
004723,0000036104,2015,2015-12-31,5879.0,421853.0,21494.0,25719.0,,,40630.0,6020,0.013936134150995726,0.060966734857877035,,12.952412191101022,0.004768137621540713
004723,0000036104,2016,2016-12-31,5888.0,445964.0,22744.0,27862.0,,,41797.0,6020,0.013202859423630607,0.062475894915284644,,13.00799351025558,0.058155764399367316
004723,0000036104,2017,2017-12-31,6218.0,462040.0,23996.0,29687.0,,,43621.0,6020,0.013457709289239027,0.06425201281274348,,13.043406746402617,0.05504748505100254
004723,0000036104,2018,2018-12-31,7096.0,467374.0,25775.0,33260.0,,,45045.0,6020,0.01518270164793078,0.07116356493942752,,13.054885072667604,0.07413735622603768
004723,0000036104,2019,2019-12-31,6914.0,495426.0,27325.0,37811.0,,,45869.0,6020,0.013955666436561666,0.07632017697900392,,13.113173277502367,0.06013579049466533
004723,0000036104,2020,2020-12-31,4959.0,553905.0,25241.0,33756.0,,,47112.0,6020,0.008952798765131205,0.060941858260893114,,13.224748470880616,-0.07626715462031108
004723,0000036104,2021,2021-12-31,7963.0,573284.0,23714.0,26150.0,,,48547.0,6020,0.01389014868721262,0.045614390075425094,,13.259136509907684,-0.0604968107444237
004723,0000036104,2022,2022-12-31,5825.0,674805.0,27401.0,35576.0,,,43958.0,6020,0.008632123354154163,0.05272041552744867,,13.422179039229345,0.15547777684068476
004723,0000036104,2023,2023-12-31,5429.0,663491.0,40764.0,40748.0,,,48498.0,6020,0.00818247723028647,0.06141454820035238,,13.405270568231353,0.48768293127988027
004723,0000036104,2024,2024-12-31,6299.0,678318.0,42712.0,49066.0,,,51770.0,6020,0.009286204995297191,0.07233480461966216,,13.427371483512635,0.04778726327151417
004839,0000037996,2014,2014-12-31,3187.0,208527.0,144077.0,79999.0,,,24805.0,3711,0.015283392558277825,0.38363856958571313,,12.247823808239936,
004839,0000037996,2015,2015-12-31,7373.0,224925.0,149558.0,89856.0,,,28642.0,3711,0.03277981549405357,0.3994931643881294,,12.32352229228532,0.038042158012729255
004839,0000037996,2016,2016-12-31,4596.0,237951.0,151800.0,93301.0,108461.0,90281.0,29170.0,3711,0.01931490096700581,0.39210173523120306,1.2013712741329847,12.379820049103989,0.014990839674240197
004839,0000037996,2017,2017-12-31,7602.0,257808.0,156776.0,102666.0,115902.0,94600.0,34890.0,3711,0.029487060137776952,0.3982265872277043,1.2251797040169132,12.45997040081335,0.032779973649538885
004839,0000037996,2018,2018-12-31,3677.0,256540.0,160338.0,100720.0,114649.0,95569.0,35932.0,3711,0.014333047477976145,0.39260933967412487,1.1996463288304784,12.455039876853842,0.022720314333826597
004839,0000037996,2019,2019-12-31,47.0,258537.0,155900.0,102408.0,114047.0,98132.0,33185.0,3711,0.00018179216127672248,0.3961057798303531,1.1621795133086048,12.462794096150287,-0.02767902805323752
004839,0000037996,2020,2020-12-31,-1279.0,267261.0,127144.0,111332.0,116744.0,97192.0,30690.0,3711,-0.0047855841293716625,0.4165665772409742,1.2011688204790518,12.495980988002826,-0.1844515715202053
004839,0000037996,2021,2021-12-31,17937.0,257035.0,136341.0,89448.0,108996.0,90727.0,48519.0,3711,0.06978427062462311,0.3479992997062657,1.2013623287444752,12.456967541375208,0.07233530485119233
004839,0000037996,2022,2022-12-31,-1981.0,255884.0,158057.0,89906.0,116476.0,96866.0,43242.0,3711,-0.007741789248253115,0.35135452001688267,1.2024446142093201,12.452479495769545,0.15927710666637318
004839,0000037996,2023,2023-12-31,4347.0,273310.0,176191.0,100957.0,121481.0,101531.0,42773.0,3711,0.01590501628187772,0.36938641103508835,1.1964917118909495,12.518361961074795,0.1147307616872395
004839,0000037996,2024,2024-12-31,5879.0,285196.0,184992.0,105355.0,124474.0,106859.0,44835.0,3711,0.020613893602995835,0.36941261448267154,1.1648433917592342,12.560931942178481,0.04995147311724213
005046,0000040533,2014,2014-12-31,2533.0,35355.0,30852.0,3410.0,17407.0,13751.0,11829.0,3721,0.07164474614623108,0.0964502899165606,1.2658715729765109,10.473195104038341,
005046,0000040533,2015,2015-12-31,2965.0,31997.0,31469.0,2898.0,14571.0,12445.0,10738.0,3721,0.09266493733787542,0.0905709910304091,1.170831659300924,10.373397427387058,0.01999870348761834
005046,0000040533,2016,2016-12-31,2955.0,32872.0,31353.0,2988.0,15447.0,12846.0,10976.0,3721,0.08989413482599172,0.0908980287174495,1.2024754787482486,10.400376510563246,-0.0036861673392862837
005046,0000040533,2017,2017-12-31,2912.0,35046.0,30973.0,3980.0,18328.0,13099.0,11435.0,3721,0.08309079495520173,0.11356502881926611,1.3991907779219788,10.464416763268364,-0.012120052307594165
005046,0000040533,2018,2018-12-31,3345.0,45408.0,36193.0,11699.0,18189.0,14739.0,11732.0,3721,0.07366543340380549,0.2576418252290345,1.2340728679014858,10.723443579959769,0.16853388435088634
005046,0000040533,2019,2019-12-31,3484.0,48841.0,39350.0,10548.0,19780.0,16801.0,13577.0,3721,0.07133351077987757,0.21596609406031816,1.1773108743527172,10.796325403035505,0.08722681181443925
005046,0000040533,2020,2020-12-31,3167.0,51308.0,37925.0,11399.0,21543.0,15964.0,15661.0,3721,0.061725267014890464,0.2221680829500273,1.3494738160861939,10.84560196441974,-0.036213468869123244
005046,0000040533,2021,2021-12-31,3257.0,50073.0,38469.0,11833.0,19987.0,13978.0,17641.0,3721,0.06504503424999501,0.23631498012901164,1.429889826870797,10.821237219646527,0.014344100197758669
005046,0000040533,2022,2022-12-31,3390.0,51585.0,39407.0,10573.0,21063.0,15341.0,18568.0,3721,0.06571677813317825,0.2049626829504701,1.3729874193338114,10.850986211534476,0.02438326964568871
005046,0000040533,2023,2023-12-31,3315.0,54810.0,42272.0,10251.0,23615.0,16432.0,21299.0,3721,0.06048166392993979,0.18702791461412152,1.437134858812074,10.911627938040162,0.07270281929606415
005046,0000040533,2024,2024-12-31,3782.0,55880.0,47716.0,8855.0,24386.0,17824.0,22063.0,3721,0.067680744452398,0.15846456692913385,1.3681552962298025,10.930961813370898,0.12878501135503417
005606,0000047217,2014,2014-10-31,5013.0,103206.0,111454.0,16039.0,50145.0,43735.0,26731.0,3570,0.04857275739782571,0.15540763133926322,1.1465645364124843,11.544482269874447,
005606,0000047217,2015,2015-10-31,4554.0,106882.0,103355.0,21780.0,51787.0,42191.0,27768.0,3570,0.04260773563368949,0.20377612694373234,1.2274418714891802,11.579480701170246,-0.07266675040824022
005606,0000047217,2016,2016-10-31,2496.0,29010.0,48238.0,6758.0,18468.0,18808.0,-3889.0,3570,0.0860392967942089,0.23295415374008963,0.9819225861335602,10.27539587711545,-0.5332785061196845
005606,0000047217,2017,2017-10-31,2526.0,32913.0,52056.0,6747.0,22318.0,22412.0,-3408.0,3570,0.07674778962719898,0.20499498678333788,0.9958058183116187,10.401622995485601,0.07914921845847678
005606,0000047217,2018,2018-10-31,5327.0,34622.0,58472.0,4524.0,21387.0,25131.0,-639.0,3570,0.15386170642943792,0.13066836115764544,0.8510206517846485,10.452244597136675,0.12325188258798225
005606,0000047217,2019,2019-10-31,3152.0,33467.0,58756.0,4780.0,20177.0,25293.0,-1193.0,3570,0.09418232886126632,0.14282726267666657,0.7977305973984897,10.418315157681416,0.004857025584895425
005606,0000047217,2020,2020-10-31,2844.0,34681.0,56639.0,6447.0,20648.0,26220.0,-2228.0,3570,0.08200455580865604,0.18589429370548716,0.787490465293669,10.453947265542192,-0.03603036285655936
005606,0000047217,2021,2021-10-31,6503.0,38610.0,63487.0,7322.0,22170.0,29096.0,-1650.0,3570,0.16842786842786842,0.18963998963998965,0.7619604069287874,10.561266589258283,0.12090608944366954
005606,0000047217,2022,2022-10-31,3132.0,38494.0,62910.0,11671.0,19736.0,26189.0,-3025.0,3570,0.08136332935002857,0.3031901075492284,0.7535988392073008,10.55825766397507,-0.00908847480586572
005606,0000047217,2023,2023-10-31,3263.0,37004.0,53718.0,10079.0,17977.0,24488.0,-1069.0,3570,0.08817965625337801,0.2723759593557453,0.7341146684090166,10.518781293891209,-0.14611349546971864
005606,0000047217,2024,2024-10-31,2775.0,39909.0,53559.0,9050.0,20760.0,28687.0,-1323.0,3570,0.06953318800270615,0.22676589240522188,0.7236727437515251,10.594357141352015,-0.0029599017089243507
006008,0000050863,2014,2014-12-31,11704.0,91956.0,55870.0,12107.0,27730.0,16019.0,55865.0,3674,0.12727826351733437,0.1316607942929227,1.7310693551407703,11.429065480758405,
006008,0000050863,2015,2015-12-31,11420.0,103065.0,55355.0,20036.0,40356.0,15667.0,61085.0,3674,0.11080386164071217,0.19440159122883618,2.5758600880832323,11.543115136133286,-0.009217827098621845
006008,0000050863,2016,2016-12-31,10316.0,113327.0,59387.0,20649.0,35508.0,20302.0,66226.0,3674,0.09102861630502881,0.18220724099287902,1.7489902472662793,11.638032724009816,0.07283894860446205
006008,0000050863,2017,2017-12-31,9601.0,123249.0,62761.0,25037.0,29500.0,17421.0,69019.0,3674,0.07789921216399322,0.2031416076398186,1.6933585902072212,11.721961978281758,0.056813780793776525
006008,0000050863,2018,2018-12-31,21053.0,127963.0,70848.0,25098.0,28787.0,16626.0,74563.0,3674,0.1645241202535108,0.19613482022147027,1.7314447251293155,11.759496438615137,0.1288539060881757
006008,0000050863,2019,2019-12-31,21048.0,136524.0,71965.0,25683.0,31239.0,22310.0,77504.0,3674,0.15417069526237145,0.18812076997450997,1.4002241147467502,11.824255702327717,0.01576614724480585
006008,0000050863,2020,2020-12-31,20899.0,153091.0,77867.0,34251.0,47249.0,24754.0,81038.0,3674,0.13651357689217525,0.22372967712014422,1.908742021491476,11.938787794810091,0.08201208921003267
006008,0000050863,2021,2021-12-31,19868.0,168406.0,79024.0,33805.0,57718.0,27462.0,95391.0,3674,0.11797679417597948,0.20073512820208306,2.1017405869929355,12.03413300960933,0.014858669269395275
006008,0000050863,2022,2022-12-31,8014.0,182103.0,63054.0,37920.0,50407.0,32155.0,101423.0,3674,0.04400806137186098,0.20823380174955933,1.5676255636759446,12.112327740044577,-0.20209050415063778
006008,0000050863,2023,2023-12-31,1689.0,191572.0,54228.0,47267.0,43269.0,28053.0,105590.0,3674,0.008816528511473493,0.24673229908337335,1.5424018821516416,12.163018996052674,-0.13997525930155108
006008,0000050863,2024,2024-12-31,-18756.0,196485.0,53101.0,46561.0,47324.0,35666.0,99270.0,3674,-0.09545766852431484,0.23696974323739725,1.3268659227275277,12.18834137149986,-0.02078262152393595
006066,0000051143,2014,2014-12-31,12022.0,117532.0,92793.0,35074.0,49422.0,39600.0,11868.0,7370,0.10228703672191403,0.29842085559677367,1.248030303030303,11.674465915913961,
006066,0000051143,2015,2015-12-31,13190.0,110495.0,81741.0,33428.0,42504.0,34269.0,14262.0,7370,0.11937191728132494,0.302529526222906,1.2403046485161515,11.612725550047406,-0.119103811709935
006066,0000051143,2016,2016-12-31,11872.0,117470.0,79920.0,34655.0,43888.0,36275.0,18246.0,7370,0.10106410147271644,0.29501149229590534,1.2098690558235699,11.673938260817932,-0.022277681946636374
006066,0000051143,2017,2017-12-31,5753.0,125356.0,79139.0,39837.0,49735.0,37363.0,17594.0,7370,0.045893295893295896,0.3177909314272951,1.3311297272702942,11.73891296841617,-0.009772272272272287
006066,0000051143,2018,2018-12-31,8728.0,123382.0,79591.0,35605.0,49146.0,38227.0,16796.0,7370,0.07073965408244315,0.2885753189282067,1.2856358071520129,11.723040512714919,0.005711469692566196
006066,0000051143,2019,2019-12-31,9431.0,152186.0,77147.0,57981.0,38420.0,37701.0,20841.0,7370,0.06197022065104543,0.3809877386881842,1.019071112172091,11.932858735947638,-0.030706989483735625
006066,0000051143,2020,2020-12-31,5590.0,155971.0,73620.0,57929.0,39165.0,39869.0,20597.0,7370,0.035839995896673096,0.37140878753101536,0.9823421706087436,11.957425371514706,-0.045717915149001254
006066,0000051143,2021,2021-12-31,5743.0,132001.0,57350.0,47379.0,29539.0,33619.0,18901.0,7370,0.04350724615722608,0.3589290990219771,0.8786400547309557,11.790564777297387,-0.22099972833469161
006066,0000051143,2022,2022-12-31,1639.0,127243.0,60530.0,48379.0,29118.0,31505.0,21944.0,7370,0.012880865745070455,0.38020952036654276,0.924234248531979,11.753853923076491,0.05544899738448117
006066,0000051143,2023,2023-12-31,7502.0,135241.0,61860.0,52689.0,32908.0,34121.0,22533.0,7370,0.055471343749306797,0.38959339253628705,0.9644500454265702,11.814813651056538,0.02197257558235588
006066,0000051143,2024,2024-12-31,6023.0,137175.0,62753.0,52539.0,34482.0,33142.0,27307.0,7370,0.04390741753234919,0.38300710770913066,1.0404320801400035,11.829012761927176,0.014435822825735523
006829,0000060667,2014,2015-01-31,2698.0,31827.0,56223.0,10815.0,10080.0,9348.0,9968.0,5211,0.0847707920947623,0.33980582524271846,1.0783055198973042,10.36807026512738,
006829,0000060667,2015,2016-01-31,2546.0,31266.0,59074.0,11545.0,10561.0,10492.0,7654.0,5211,0.08143030768246658,0.36925094351691934,1.006576439191765,10.35028652413727,0.05070878466108186
006829,0000060667,2016,2017-01-31,3091.0,34408.0,65017.0,14394.0,12000.0,11974.0,6434.0,5211,0.08983375959079284,0.41833294582655195,1.002171371304493,10.446044374463572,0.1006026339844941
006829,0000060667,2017,2018-01-31,3447.0,35291.0,68619.0,15564.0,12772.0,12096.0,5873.0,5211,0.09767362783712562,0.44101895667450625,1.0558862433862435,10.471383252907115,0.055400895150499174
006829,0000060667,2018,2019-01-31,2314.0,34508.0,71309.0,14391.0,14228.0,14497.0,3644.0,5211,0.06705691433870407,0.41703373130868204,0.9814444367800235,10.448946460196469,0.03920197029977124
006829,0000060667,2019,2020-01-31,4281.0,39471.0,72148.0,20711.0,15318.0,15182.0,1972.0,5211,0.10845937523751616,0.5247143472422792,1.0089579765511791,10.583321504033949,0.01176569577472697
006829,0000060667,2020,2021-01-31,5835.0,46735.0,89597.0,24558.0,22326.0,18730.0,1437.0,5211,0.12485289397667701,0.5254734139296031,1.191991457554725,10.752248627616684,0.2418500859344681
006829,0000060667,2021,2022-01-31,8442.0,44640.0,96250.0,27880.0,20060.0,19668.0,-4816.0,5211,0.18911290322580646,0.6245519713261649,1.0199308521456172,10.706385597055192,0.07425471834994468
006829,0000060667,2022,2023-01-31,6437.0,43708.0,97059.0,36388.0,21442.0,19511.0,-14254.0,5211,0.14727281046947927,0.8325249382264116,1.098969811900979,10.685286430690637,0.00840519480519486
006829,0000060667,2023,2024-01-31,7726.0,41795.0,86377.0,39121.0,19071.0,15568.0,-15050.0,5211,0.1848546476851298,0.9360210551501376,1.225012846865365,10.640531994133257,-0.11005676959375221
006829,0000060667,2024,2025-01-31,6957.0,43102.0,83674.0,36529.0,20358.0,18757.0,-14231.0,5211,0.16140782330286296,0.8475012760428751,1.0853548008743403,10.671324678727517,-0.03129305254871084
007146,0000063754,2014,2014-11-30,437.9,4414.3,4243.2,1014.1,1416.2,1122.0,1792.2,2090,0.09920032621253652,0.22973064812087987,1.262210338680927,8.392604550071242,
007146,0000063754,2015,2015-11-30,401.6,4507.8,4296.3,1052.7,1406.5,1240.2,1670.2,2090,0.08909002174009495,0.2335285505124451,1.1340912756007095,8.41356450860317,0.012514140271493224
007146,0000063754,2016,2016-11-30,472.3,4635.9,4411.5,1054.0,1421.8,1422.7,1626.6,2090,0.10187881533251365,0.22735606894022736,0.9993674000140577,8.441585633907758,0.026813769988129232
007146,0000063754,2017,2017-11-30,477.4,10385.8,4834.1,4443.9,1617.0,1947.3,2559.9,2090,0.045966608253577,0.4278823008338308,0.830380526883377,9.248194767527151,0.09579508103819578
007146,0000063754,2018,2018-11-30,933.4,10256.4,5408.9,4052.9,1479.9,2001.7,3170.9,2090,0.091006591006591,0.3951581451581452,0.7393215766598392,9.235657179959972,0.11890527709397802
007146,0000063754,2019,2019-11-30,702.7,10362.1,5347.4,3625.8,1550.2,2154.4,3444.2,2090,0.06781443915808572,0.3499097673251561,0.7195506869662087,9.24591019797476,-0.011370149198543178
007146,0000063754,2020,2020-11-30,747.4,12089.7,5601.3,3857.3,2083.6,3046.5,3926.1,2090,0.061821219715956555,0.31905671770184535,0.6839323814213031,9.400109129405188,0.04748101881288114
007146,0000063754,2021,2021-11-30,755.3,12905.8,6317.9,4079.4,2195.8,3223.8,4411.0,2090,0.05852407444714779,0.3160904399572286,0.6811216576710715,9.465432101707494,0.12793458661382173
007146,0000063754,2022,2022-11-30,682.0,13124.9,6350.5,3818.4,2386.7,3432.4,4680.5,2090,0.051962300665147926,0.2909279308794734,0.6953443654585711,9.48226646838318,0.005159942385919436
007146,0000063754,2023,2023-11-30,680.6,12862.3,6662.2,3519.8,2001.6,3098.9,5060.7,2090,0.05291433102944264,0.27365245718106407,0.6459066120236212,9.462055830944644,0.04908274938981183
007146,0000063754,2024,2024-11-30,788.5,13070.3,6723.7,3760.2,2139.0,2882.8,5291.0,2090,0.06032761298516484,0.28769041261485967,0.7419869571250173,9.478097759683077,0.009231184893878863
007435,0000066740,2014,2014-12-31,4956.0,31269.0,31821.0,6790.0,11765.0,5998.0,13109.0,2670,0.1584956346541303,0.21714797403178868,1.9614871623874626,10.350382470407432,
007435,0000066740,2015,2015-12-31,4833.0,32718.0,30274.0,8799.0,10986.0,7118.0,11708.0,2670,0.1477168531083807,0.26893453145057766,1.5434110705254285,10.395680664154117,-0.04861569403852806
